decision,decorative_score,reasons,path,document,page_number,size_bytes,sha256,pixel_width,pixel_height,bbox_width,bbox_height,bbox_area_ratio,unique_sample_colors,dominant_color_ratio,white_or_transparent_ratio,transparent_ratio,luminance_stddev,decode_error
drop,15,small_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|thin_bbox_strip|header_footer_or_margin|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile10.png,IAASB-2025-Handbook-Volume-1,6,3265,fbd141e99df9c5e1bd6cfdacde85e5fb9a09f03a3b3819c125febc309bb3ff8d,28,1584,14.0,881.3,0.025038,2,0.914412,0.085588,0.0,71.337458,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:14,IAASB-2025-Handbook-Volume-1_images/imageFile100.png,IAASB-2025-Handbook-Volume-1,186,275,b2ae420626eea8625b10dde1aa372b7fb1fe85b9f0f4b91dce40cca77f6d7e71,28,262,14.0,131.0,0.004856,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:14,IAASB-2025-Handbook-Volume-1_images/imageFile101.png,IAASB-2025-Handbook-Volume-1,188,275,b2ae420626eea8625b10dde1aa372b7fb1fe85b9f0f4b91dce40cca77f6d7e71,28,262,14.0,131.0,0.004847,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:14,IAASB-2025-Handbook-Volume-1_images/imageFile102.png,IAASB-2025-Handbook-Volume-1,190,275,b2ae420626eea8625b10dde1aa372b7fb1fe85b9f0f4b91dce40cca77f6d7e71,28,262,14.0,131.0,0.00486,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:14,IAASB-2025-Handbook-Volume-1_images/imageFile103.png,IAASB-2025-Handbook-Volume-1,192,275,b2ae420626eea8625b10dde1aa372b7fb1fe85b9f0f4b91dce40cca77f6d7e71,28,262,14.0,131.0,0.004843,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:14,IAASB-2025-Handbook-Volume-1_images/imageFile104.png,IAASB-2025-Handbook-Volume-1,194,275,b2ae420626eea8625b10dde1aa372b7fb1fe85b9f0f4b91dce40cca77f6d7e71,28,262,14.0,131.0,0.004843,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile105.png,IAASB-2025-Handbook-Volume-1,196,281,5deb70f4c40fc5eebab62ef491b3233b118ab0e1e0740743a6aaa78c170d5499,28,262,14.0,131.0,0.005026,2,0.976554,0.023446,0.0,38.585388,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile106.png,IAASB-2025-Handbook-Volume-1,198,279,ad77feeaf5df56f5945097b259e13b4f9edc39aec250b9a9bda49a51933f76bf,28,262,14.0,131.0,0.004946,2,0.976009,0.023991,0.0,39.020578,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile107.png,IAASB-2025-Handbook-Volume-1,200,281,5deb70f4c40fc5eebab62ef491b3233b118ab0e1e0740743a6aaa78c170d5499,28,262,14.0,131.0,0.005041,2,0.976554,0.023446,0.0,38.585388,
drop,14,tiny_file|tiny_pixel_asset|tiny_bbox|header_footer_or_margin|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile108.png,IAASB-2025-Handbook-Volume-1,202,286,b90b24b77b6490bfa6c5b543ee49ca409511849e065190368413cdfbdfeabc5e,28,262,14.0,131.1,0.008092,2,0.977099,0.022901,0.0,38.144726,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile109.png,IAASB-2025-Handbook-Volume-1,204,281,5deb70f4c40fc5eebab62ef491b3233b118ab0e1e0740743a6aaa78c170d5499,28,262,14.0,131.0,0.004758,2,0.976554,0.023446,0.0,38.585388,
drop,12,tiny_file|tiny_pixel_asset|tiny_bbox|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile11.png,IAASB-2025-Handbook-Volume-1,8,505,2057190d9b0ffe68a161d3caafa290847ae30ad590e85a70611a98c83d00a9b5,24,262,12.0,131.1,0.004434,2,0.919211,0.080789,0.0,69.490178,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile110.png,IAASB-2025-Handbook-Volume-1,206,273,143521ea2cf6be711f784393dba1f1c6f430d40f5068e04db239f2f304277b89,24,262,12.0,131.0,0.004249,2,0.973282,0.026718,0.0,41.120463,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile111.png,IAASB-2025-Handbook-Volume-1,208,253,0b2756b16f7716480ed59c82ac6d9c8545763e7e1edd1c8574417c7554643ca0,24,262,12.0,131.1,0.004147,2,0.975032,0.024968,0.0,39.787178,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile112.png,IAASB-2025-Handbook-Volume-1,210,253,0b2756b16f7716480ed59c82ac6d9c8545763e7e1edd1c8574417c7554643ca0,24,262,12.0,131.1,0.004148,2,0.975032,0.024968,0.0,39.787178,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile113.png,IAASB-2025-Handbook-Volume-1,212,253,0b2756b16f7716480ed59c82ac6d9c8545763e7e1edd1c8574417c7554643ca0,24,262,12.0,131.1,0.004148,2,0.975032,0.024968,0.0,39.787178,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile114.png,IAASB-2025-Handbook-Volume-1,214,253,0b2756b16f7716480ed59c82ac6d9c8545763e7e1edd1c8574417c7554643ca0,24,262,12.0,131.1,0.004148,2,0.975032,0.024968,0.0,39.787178,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile115.png,IAASB-2025-Handbook-Volume-1,216,273,143521ea2cf6be711f784393dba1f1c6f430d40f5068e04db239f2f304277b89,24,262,12.0,131.0,0.005405,2,0.973282,0.026718,0.0,41.120463,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile116.png,IAASB-2025-Handbook-Volume-1,218,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004273,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile117.png,IAASB-2025-Handbook-Volume-1,220,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004148,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile118.png,IAASB-2025-Handbook-Volume-1,222,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004148,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile119.png,IAASB-2025-Handbook-Volume-1,224,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004148,2,0.97201,0.02799,0.0,42.060618,
drop,12,tiny_file|tiny_pixel_asset|tiny_bbox|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile12.png,IAASB-2025-Handbook-Volume-1,10,505,2057190d9b0ffe68a161d3caafa290847ae30ad590e85a70611a98c83d00a9b5,24,262,12.0,131.1,0.004224,2,0.919211,0.080789,0.0,69.490178,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile120.png,IAASB-2025-Handbook-Volume-1,226,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004148,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile121.png,IAASB-2025-Handbook-Volume-1,228,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004235,2,0.97201,0.02799,0.0,42.060618,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:7,IAASB-2025-Handbook-Volume-1_images/imageFile122.png,IAASB-2025-Handbook-Volume-1,230,277,1736259c931dc2f817e8f9c9ce07207592766ee935f06ba239ee4a112de01018,24,262,12.0,131.1,0.004141,2,0.97201,0.02799,0.0,42.060618,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile123.png,IAASB-2025-Handbook-Volume-1,232,268,ccc8f5c8fd84b03d29c60051968798c1c801fc624116c46b06254012d4918e42,24,262,12.0,131.0,0.004131,2,0.97042,0.02958,0.0,43.203628,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile124.png,IAASB-2025-Handbook-Volume-1,234,274,ce8a2d4e51bfa299a04086588f1b41a858307c996a8aab0b41fe35b10a967b37,28,262,14.0,131.0,0.004891,2,0.976418,0.023582,0.0,38.694691,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile125.png,IAASB-2025-Handbook-Volume-1,236,274,ce8a2d4e51bfa299a04086588f1b41a858307c996a8aab0b41fe35b10a967b37,28,262,14.0,131.0,0.005012,2,0.976418,0.023582,0.0,38.694691,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:3,IAASB-2025-Handbook-Volume-1_images/imageFile126.png,IAASB-2025-Handbook-Volume-1,238,274,ce8a2d4e51bfa299a04086588f1b41a858307c996a8aab0b41fe35b10a967b37,28,262,14.0,131.0,0.004884,2,0.976418,0.023582,0.0,38.694691,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile127.png,IAASB-2025-Handbook-Volume-1,240,275,4b86f2ed504c8e65c2a4de1cd078e8a89cba693a2bd661bce082fd3f4aca99a5,28,262,14.0,131.0,0.006732,2,0.976281,0.023719,0.0,38.803655,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile128.png,IAASB-2025-Handbook-Volume-1,242,267,29699a79cc87a6ff5aa1a80c6e9c04d217690f8852d3a62c529e7ee2145dcdd9,28,262,14.0,131.0,0.004971,2,0.97819,0.02181,0.0,37.246208,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile129.png,IAASB-2025-Handbook-Volume-1,244,267,29699a79cc87a6ff5aa1a80c6e9c04d217690f8852d3a62c529e7ee2145dcdd9,28,262,14.0,131.0,0.004967,2,0.97819,0.02181,0.0,37.246208,
drop,12,tiny_file|tiny_pixel_asset|tiny_bbox|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile13.png,IAASB-2025-Handbook-Volume-1,12,631,8826d2fa5add9e7b2e916f1860dab51a4e2099a8540f4b672754ce99438331ef,27,297,13.7,148.7,0.005946,2,0.924305,0.075695,0.0,67.45001,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile130.png,IAASB-2025-Handbook-Volume-1,246,267,29699a79cc87a6ff5aa1a80c6e9c04d217690f8852d3a62c529e7ee2145dcdd9,28,262,14.0,131.0,0.004971,2,0.97819,0.02181,0.0,37.246208,
drop,15,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:4,IAASB-2025-Handbook-Volume-1_images/imageFile131.png,IAASB-2025-Handbook-Volume-1,248,267,29699a79cc87a6ff5aa1a80c6e9c04d217690f8852d3a62c529e7ee2145dcdd9,28,262,14.0,131.0,0.004752,2,0.97819,0.02181,0.0,37.246208,
drop,15,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile132.png,IAASB-2025-Handbook-Volume-1,250,252,18316877483ddaee02e9b68bcb806c9bfcba786fdaa03dd80c55e7fca53ff0bb,24,301,12.0,150.7,0.004844,2,0.97799,0.02201,0.0,37.412531,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile133.png,IAASB-2025-Handbook-Volume-1,252,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile134.png,IAASB-2025-Handbook-Volume-1,254,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.005151,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile135.png,IAASB-2025-Handbook-Volume-1,256,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004946,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile136.png,IAASB-2025-Handbook-Volume-1,258,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile137.png,IAASB-2025-Handbook-Volume-1,260,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004756,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile138.png,IAASB-2025-Handbook-Volume-1,262,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004758,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile139.png,IAASB-2025-Handbook-Volume-1,264,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,13,tiny_file|tiny_pixel_asset|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile14.png,IAASB-2025-Handbook-Volume-1,14,565,0243e683614c5226233c5fb1016ca4e7987319b9fe8fe22b3316cebffd840c52,34,262,18.2,131.1,0.006311,2,0.944432,0.055568,0.0,58.416834,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile140.png,IAASB-2025-Handbook-Volume-1,266,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004807,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile141.png,IAASB-2025-Handbook-Volume-1,268,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004756,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile142.png,IAASB-2025-Handbook-Volume-1,270,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004778,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile143.png,IAASB-2025-Handbook-Volume-1,272,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004843,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile144.png,IAASB-2025-Handbook-Volume-1,274,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004778,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile145.png,IAASB-2025-Handbook-Volume-1,276,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile146.png,IAASB-2025-Handbook-Volume-1,278,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004756,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile147.png,IAASB-2025-Handbook-Volume-1,280,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004821,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile148.png,IAASB-2025-Handbook-Volume-1,282,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004756,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile149.png,IAASB-2025-Handbook-Volume-1,284,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004759,2,0.976606,0.023394,0.0,38.54378,
drop,14,tiny_file|tiny_pixel_asset|tiny_bbox|header_footer_or_margin|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile15.png,IAASB-2025-Handbook-Volume-1,16,565,0243e683614c5226233c5fb1016ca4e7987319b9fe8fe22b3316cebffd840c52,34,262,18.2,131.1,0.010044,2,0.944432,0.055568,0.0,58.416834,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile150.png,IAASB-2025-Handbook-Volume-1,286,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile151.png,IAASB-2025-Handbook-Volume-1,288,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004845,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile152.png,IAASB-2025-Handbook-Volume-1,290,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,15,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors,IAASB-2025-Handbook-Volume-1_images/imageFile153.png,IAASB-2025-Handbook-Volume-1,292,268,f6965da349e0c1186f5997da7f45e1ac61287a8fbaf3183b38f8d7fda1dbb460,25,302,12.48,151.2,0.004836,2,0.976424,0.023576,0.0,38.689747,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile154.png,IAASB-2025-Handbook-Volume-1,294,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.005174,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile155.png,IAASB-2025-Handbook-Volume-1,296,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile156.png,IAASB-2025-Handbook-Volume-1,298,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.00476,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile157.png,IAASB-2025-Handbook-Volume-1,300,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004764,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile158.png,IAASB-2025-Handbook-Volume-1,302,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004635,2,0.976606,0.023394,0.0,38.54378,
drop,17,tiny_file|tiny_pixel_asset|thin_rule_or_strip|tiny_bbox|dominant_flat_color|few_sample_colors|repeated_exact_in_document:36,IAASB-2025-Handbook-Volume-1_images/imageFile159.png,IAASB-2025-Handbook-Volume-1,304,256,7700e1f0e140867540f2a0804584fe2b3d3c9ba1357658f8163274a435e7b239,24,301,12.0,150.7,0.004748,2,0.976606,0.023394,0.0,38.54378,
